symbol_key,symbol,company_name,sector,industry
2845,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information
2846,THS,"Treehouse Foods, Inc.",Consumer Defensive,Packaged Foods
2847,TILE,"Interface, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
2848,TIPT,Tiptree Inc.,Financial Services,Insurance - Specialty
2849,TITN,Titan Machinery Inc.,Industrials,Industrial Distribution
2850,TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Apparel Retail
2851,TKO,"TKO Group Holdings, Inc.",Communication Services,Entertainment
2852,TKR,Timken Company (The),Industrials,Tools & Accessories
2853,TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power Producers
2854,TLS,Telos Corporation,Technology,Software - Infrastructure
2855,TLYS,"Tilly's, Inc.",Consumer Cyclical,Apparel Retail
2856,TMCI,"Treace Medical Concepts, Inc.",Healthcare,Medical Devices
2857,TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices
2858,TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,Residential Construction
2859,TMO,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research
2860,TMP,Tompkins Financial Corporation,Financial Services,Banks - Regional
2861,TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services
2862,TNC,Tennant Company,Industrials,Specialty Industrial Machinery
2863,TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices
2864,TNET,"TriNet Group, Inc.",Industrials,Staffing & Employment Services
2865,TNGX,"Tango Therapeutics, Inc.",Healthcare,Biotechnology
2866,TNL,Travel   Leisure Co.,Consumer Cyclical,Travel Services
2867,TOL,"Toll Brothers, Inc.",Consumer Cyclical,Residential Construction
2868,TOST,"Toast, Inc.",Technology,Software - Infrastructure
2869,TOWN,Towne Bank,Financial Services,Banks - Regional
2870,TPB,"Turning Point Brands, Inc.",Consumer Defensive,Tobacco
2871,TPC,Tutor Perini Corporation,Industrials,Engineering & Construction
2872,TPG,TPG Inc.,Financial Services,Asset Management
2873,TPH,"Tri Pointe Homes, Inc.",Consumer Cyclical,Residential Construction
2874,TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P
2875,TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods
2876,TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,Confectioners
2877,TRAK,"ReposiTrak, Inc.",Technology,Software - Application
2878,TRC,Tejon Ranch Co,Industrials,Conglomerates
2879,TRDA,"Entrada Therapeutics, Inc.",Healthcare,Biotechnology
2880,TREE,"LendingTree, Inc.",Financial Services,Financial Conglomerates
2881,TREX,"Trex Company, Inc.",Industrials,Building Products & Equipment
2882,TRGP,"Targa Resources, Inc.",Energy,Oil & Gas Midstream
2883,TRIP,"TripAdvisor, Inc.",Consumer Cyclical,Travel Services
2884,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments
2885,TRMK,Trustmark Corporation,Financial Services,Banks - Regional
2886,TRML,"Tourmaline Bio, Inc.",Healthcare,Biotechnology
2887,TRN,"Trinity Industries, Inc.",Industrials,Railroads
2888,TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial
2889,TRNS,"Transcat, Inc.",Industrials,Industrial Distribution
2890,TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management
2891,TROX,Tronox Holdings plc,Basic Materials,Chemicals
2892,TRS,TriMas Corporation,Consumer Cyclical,Packaging & Containers
2893,TRST,TrustCo Bank Corp NY,Financial Services,Banks - Regional
2894,TRTX,"TPG RE Finance Trust, Inc.",Real Estate,REIT - Mortgage
2895,TRU,TransUnion,Financial Services,Financial Data & Stock Exchanges
2896,TRUE,"TrueCar, Inc.",Communication Services,Internet Content & Information
2897,TRUP,"Trupanion, Inc.",Financial Services,Insurance - Property & Casualty
2898,TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty
2899,TRVI,"Trevi Therapeutics, Inc.",Healthcare,Biotechnology
2900,TSBK,"Timberland Bancorp, Inc.",Financial Services,Banks - Regional
2901,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail
2902,TSHA,"Taysha Gene Therapies, Inc.",Healthcare,Biotechnology
2903,TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers
2904,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products
2905,TSQ,"Townsquare Media, Inc.",Communication Services,Advertising Agencies
2906,TSVT,"2seventy bio, Inc.",Healthcare,Biotechnology
2907,TTAN,"ServiceTitan, Inc.",Technology,Software - Application
2908,TTC,Toro Company (The),Industrials,Tools & Accessories
2909,TTD,"The Trade Desk, Inc.",Technology,Software - Application
2910,TTEC,"TTEC Holdings, Inc.",Technology,Information Technology Services
2911,TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction
2912,TTGT,"TechTarget, Inc.",Technology,Information Technology Services
2913,TTI,"Tetra Technologies, Inc.",Energy,Oil & Gas Equipment & Services
2914,TTMI,"TTM Technologies, Inc.",Technology,Electronic Components
2915,TTSH,"Tile Shop Holdings, Inc.",Consumer Cyclical,Home Improvement Retail
2916,TTWO,"Take-Two Interactive Software, ",Communication Services,Electronic Gaming & Multimedia
2917,TUSK,"Mammoth Energy Services, Inc.",Industrials,Conglomerates
2918,TVTX,"Travere Therapeutics, Inc.",Healthcare,Biotechnology
2919,TW,Tradeweb Markets Inc.,Financial Services,Capital Markets
2920,TWI,"Titan International, Inc. (DE)",Industrials,Farm & Heavy Construction Machinery
2921,TWIN,"Twin Disc, Incorporated",Industrials,Specialty Industrial Machinery
2922,TWLO,Twilio Inc.,Technology,Software - Infrastructure
2923,TWO,Two Harbors Investment Corp,Real Estate,REIT - Mortgage
2924,TWST,Twist Bioscience Corporation,Healthcare,Diagnostics & Research
2925,TXG,"10x Genomics, Inc.",Healthcare,Health Information Services
2926,TXN,Texas Instruments Incorporated,Technology,Semiconductors
2927,TXNM,"TXNM Energy, Inc.",Utilities,Utilities - Regulated Electric
2928,TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,Restaurants
2929,TXT,Textron Inc.,Industrials,Aerospace & Defense
2930,TYL,"Tyler Technologies, Inc.",Technology,Software - Application
2931,TYRA,"Tyra Biosciences, Inc.",Healthcare,Biotechnology
2932,U,Unity Software Inc.,Technology,Software - Application
2933,UA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing
2934,UAA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing
2935,UAL,"United Airlines Holdings, Inc.",Industrials,Airlines
2936,UBER,"Uber Technologies, Inc.",Technology,Software - Application
2937,UBFO,United Security Bancshares,Financial Services,Banks - Regional
2938,UBSI,"United Bankshares, Inc.",Financial Services,Banks - Regional
2939,UCB,"United Community Banks, Inc.",Financial Services,Banks - Regional
2940,UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductor Equipment & Materials
2941,UDMY,"Udemy, Inc.",Consumer Defensive,Education & Training Services
2942,UDR,"UDR, Inc.",Real Estate,REIT - Residential
2943,UE,Urban Edge Properties,Real Estate,REIT - Retail
2944,UEC,Uranium Energy Corp.,Energy,Uranium
2945,UEIC,Universal Electronics Inc.,Technology,Consumer Electronics
2946,UFCS,"United Fire Group, Inc",Financial Services,Insurance - Property & Casualty
2947,UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production
2948,UFPT,"UFP Technologies, Inc.",Healthcare,Medical Devices
2949,UGI,UGI Corporation,Utilities,Utilities - Regulated Gas
2950,UHAL,U-Haul Holding Company,Industrials,Rental & Leasing Services
2951,UHAL-B,U-Haul Holding Company Series N,Industrials,Rental & Leasing Services
2952,UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities
2953,UHT,Universal Health Realty Income ,Real Estate,REIT - Healthcare Facilities
2954,UI,Ubiquiti Inc.,Technology,Communication Equipment
2955,UIS,Unisys Corporation New,Technology,Information Technology Services
2956,ULBI,Ultralife Corporation,Industrials,Electrical Equipment & Parts
2957,ULCC,"Frontier Group Holdings, Inc.",Industrials,Airlines
2958,ULH,"Universal Logistics Holdings, I",Industrials,Trucking
2959,ULS,UL Solutions Inc.,Industrials,Specialty Business Services
2960,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail
2961,UMBF,UMB Financial Corporation,Financial Services,Banks - Regional
2962,UMH,"UMH Properties, Inc.",Real Estate,REIT - Residential
2963,UNF,Unifirst Corporation,Industrials,Specialty Business Services
2964,UNFI,"United Natural Foods, Inc.",Consumer Defensive,Food Distribution
2965,UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans
2966,UNIT,Uniti Group Inc.,Real Estate,REIT - Specialty
2967,UNM,Unum Group,Financial Services,Insurance - Life
2968,UNP,Union Pacific Corporation,Industrials,Railroads
2969,UNTY,"Unity Bancorp, Inc.",Financial Services,Banks - Regional
2970,UP,Wheels Up Experience Inc.,Industrials,Airports & Air Services
2971,UPB,"Upstream Bio, Inc.",Healthcare,Biotechnology
2972,UPBD,"Upbound Group, Inc.",Technology,Software - Application
2973,UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics
2974,UPST,"Upstart Holdings, Inc.",Financial Services,Credit Services
2975,UPWK,Upwork Inc.,Communication Services,Internet Content & Information
2976,URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail
2977,URG,Ur Energy Inc,Energy,Uranium
2978,URGN,UroGen Pharma Ltd.,Healthcare,Biotechnology
2979,URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services
2980,USAC,"USA Compression Partners, LP",Energy,Oil & Gas Equipment & Services
2981,USB,U.S. Bancorp,Financial Services,Banks - Regional
2982,USCB,"USCB Financial Holdings, Inc.",Financial Services,Banks - Regional
2983,USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution
2984,USLM,"United States of America Lime & Minerals, ",Basic Materials,Building Materials
2985,USM,United States of America Cellular Corporat,Communication Services,Telecom Services
2986,USNA,"USANA Health Sciences, Inc.",Consumer Defensive,Packaged Foods
2987,USPH,"U.S. Physical Therapy, Inc.",Healthcare,Medical Care Facilities
2988,UTHR,United Therapeutics Corporation,Healthcare,Drug Manufacturers - Specialty & Generic
2989,UTI,Universal Technical Institute I,Consumer Defensive,Education & Training Services
2990,UTL,UNITIL Corporation,Utilities,Utilities - Diversified
2991,UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies
2992,UTZ,Utz Brands Inc,Consumer Defensive,Packaged Foods
2993,UUUU,Energy Fuels Inc,Energy,Uranium
2994,UVE,UNIVERSAL INSURANCE HOLDINGS IN,Financial Services,Insurance - Property & Casualty
2995,UVSP,Univest Financial Corporation,Financial Services,Banks - Regional
2996,UVV,Universal Corporation,Consumer Defensive,Tobacco
2997,UWMC,UWM Holdings Corporation,Financial Services,Mortgage Finance
2998,V,Visa Inc.,Financial Services,Credit Services
2999,VABK,Virginia National Bankshares Co,Financial Services,Banks - Regional
3000,VAC,Marriott Vacations Worldwide Co,Consumer Cyclical,Resorts & Casinos
3001,VBTX,"Veritex Holdings, Inc.",Financial Services,Banks - Regional
3002,VC,Visteon Corporation,Consumer Cyclical,Auto Parts
3003,VCEL,Vericel Corporation,Healthcare,Biotechnology
3004,VCTR,"Victory Capital Holdings, Inc. ",Financial Services,Asset Management
3005,VCYT,"Veracyte, Inc.",Healthcare,Diagnostics & Research
3006,VECO,Veeco Instruments Inc.,Technology,Semiconductor Equipment & Materials
3007,VEEV,Veeva Systems Inc.,Healthcare,Health Information Services
3008,VEL,"Velocity Financial, Inc.",Financial Services,Mortgage Finance
3009,VERA,"Vera Therapeutics, Inc.",Healthcare,Biotechnology
3010,VERV,"Verve Therapeutics, Inc.",Healthcare,Biotechnology
3011,VERX,"Vertex, Inc.",Technology,Software - Application
3012,VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing
3013,VG,"Venture Global, Inc.",Energy,Oil & Gas Midstream
3014,VIAV,Viavi Solutions Inc.,Technology,Communication Equipment
3015,VICI,VICI Properties Inc.,Real Estate,REIT - Diversified
3016,VICR,Vicor Corporation,Technology,Electronic Components
3017,VIR,"Vir Biotechnology, Inc.",Healthcare,Biotechnology
3018,VIRC,Virco Manufacturing Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
3019,VIRT,"Virtu Financial, Inc.",Financial Services,Capital Markets
3020,VITL,"Vital Farms, Inc.",Consumer Defensive,Farm Products
3021,VKTX,"Viking Therapeutics, Inc.",Healthcare,Biotechnology
3022,VLGEA,"Village Super Market, Inc.",Consumer Defensive,Grocery Stores
3023,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing
3024,VLTO,Veralto Corp,Industrials,Pollution & Treatment Controls
3025,VLY,Valley National Bancorp,Financial Services,Banks - Regional
3026,VMC,Vulcan Materials Company (Holdi,Basic Materials,Building Materials
3027,VMD,"Viemed Healthcare, Inc.",Healthcare,Medical Devices
3028,VMEO,"Vimeo, Inc.",Technology,Software - Application
3029,VMI,"Valmont Industries, Inc.",Industrials,Conglomerates
3030,VNDA,Vanda Pharmaceuticals Inc.,Healthcare,Biotechnology
3031,VNO,Vornado Realty Trust,Real Estate,REIT - Office
3032,VNOM,"Viper Energy, Inc.",Energy,Oil & Gas Midstream
3033,VNT,Vontier Corporation,Technology,Scientific & Technical Instruments
3034,VOYA,"Voya Financial, Inc.",Financial Services,Financial Conglomerates
3035,VPG,"Vishay Precision Group, Inc.",Technology,Scientific & Technical Instruments
3036,VRA,"Vera Bradley, Inc.",Consumer Cyclical,Footwear & Accessories
3037,VRDN,"Viridian Therapeutics, Inc.",Healthcare,Biotechnology
3038,VRE,"Veris Residential, Inc.",Real Estate,REIT - Residential
3039,VREX,Varex Imaging Corporation,Healthcare,Medical Devices
3040,VRNS,"Varonis Systems, Inc.",Technology,Software - Infrastructure
3041,VRNT,Verint Systems Inc.,Technology,Software - Infrastructure
3042,VRRM,Verra Mobility Corporation,Technology,Information Technology Services
3043,VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services
3044,VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure
3045,VRT,"Vertiv Holdings, LLC",Industrials,Electrical Equipment & Parts
3046,VRTS,"Virtus Investment Partners, Inc",Financial Services,Asset Management
3047,VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Biotechnology
3048,VSAT,"ViaSat, Inc.",Technology,Communication Equipment
3049,VSCO,Victorias Secret & Co.,Consumer Cyclical,Apparel Retail
3050,VSEC,VSE Corporation,Industrials,Aerospace & Defense
3051,VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors
3052,VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers
3053,VSTM,"Verastem, Inc.",Healthcare,Biotechnology
3054,VSTS,Vestis Corporation,Industrials,Rental & Leasing Services
3055,VTLE,"Vital Energy, Inc.",Energy,Oil & Gas E&P
3056,VTOL,"Bristow Group, Inc.",Energy,Oil & Gas Equipment & Services
3057,VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities
3058,VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
3059,VTS,"Vitesse Energy, Inc.",Energy,Oil & Gas E&P
3060,VTYX,"Ventyx Biosciences, Inc.",Healthcare,Biotechnology
3061,VVI,Viad Corp,Industrials,Specialty Business Services
3062,VVV,Valvoline Inc.,Consumer Cyclical,Auto & Truck Dealerships
3063,VVX,"V2X, Inc.",Industrials,Aerospace & Defense
3064,VYGR,"Voyager Therapeutics, Inc.",Healthcare,Biotechnology
3065,VYX,NCR Voyix Corporation,Technology,Information Technology Services
3066,VZ,Verizon Communications Inc.,Communication Services,Telecom Services
3067,W,Wayfair Inc.,Consumer Cyclical,Internet Retail
3068,WAB,Westinghouse Air Brake Technolo,Industrials,Railroads
3069,WABC,Westamerica Bancorporation,Financial Services,Banks - Regional
3070,WAFD,"WaFd, Inc.",Financial Services,Banks - Regional
3071,WAL,Western Alliance Bancorporation,Financial Services,Banks - Regional
3072,WALD,Waldencast plc,Consumer Defensive,Household & Personal Products
3073,WASH,"Washington Trust Bancorp, Inc.",Financial Services,Banks - Regional
3074,WAT,Waters Corporation,Healthcare,Diagnostics & Research
3075,WAY,Waystar Holding Corp.,Healthcare,Health Information Services
3076,WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers
3077,WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Entertainment
3078,WBS,Webster Financial Corporation,Financial Services,Banks - Regional
3079,WBTN,WEBTOON Entertainment Inc.,Communication Services,Internet Content & Information
3080,WCC,"WESCO International, Inc.",Industrials,Industrial Distribution
3081,WD,"Walker & Dunlop, Inc",Financial Services,Mortgage Finance
3082,WDAY,"Workday, Inc.",Technology,Software - Application
3083,WDC,Western Digital Corporation,Technology,Computer Hardware
3084,WDFC,WD-40 Company,Basic Materials,Specialty Chemicals
3085,WEAV,"Weave Communications, Inc.",Healthcare,Health Information Services
3086,WEC,"WEC Energy Group, Inc.",Utilities,Utilities - Regulated Electric
3087,WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities
3088,WEN,Wendy's Company (The),Consumer Cyclical,Restaurants
3089,WERN,"Werner Enterprises, Inc.",Industrials,Trucking
3090,WES,"Western Midstream Partners, LP",Energy,Oil & Gas Midstream
3091,WEST,Westrock Coffee Company,Consumer Defensive,Packaged Foods
3092,WEX,WEX Inc.,Technology,Software - Infrastructure
3093,WEYS,"Weyco Group, Inc.",Consumer Cyclical,Footwear & Accessories
3094,WFC,Wells Fargo & Company,Financial Services,Banks - Diversified
3095,WFRD,Weatherford International plc,Energy,Oil & Gas Equipment & Services
3096,WGO,"Winnebago Industries, Inc.",Consumer Cyclical,Recreational Vehicles
3097,WGS,GeneDx Holdings Corp.,Healthcare,Diagnostics & Research
3098,WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging
3099,WHD,"Cactus, Inc. Class A Common Sto",Energy,Oil & Gas Equipment & Services
3100,WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
3101,WINA,Winmark Corporation,Consumer Cyclical,Specialty Retail
3102,WING,Wingstop Inc.,Consumer Cyclical,Restaurants
3103,WK,Workiva Inc.,Technology,Software - Application
3104,WKC,World Kinect Corporation,Energy,Oil & Gas Refining & Marketing
3105,WLDN,"Willdan Group, Inc.",Industrials,Engineering & Construction
3106,WLFC,Willis Lease Finance Corporatio,Industrials,Rental & Leasing Services
3107,WLK,Westlake Corporation,Basic Materials,Specialty Chemicals
3108,WLLBW,CHORD ENERGY CORPORATION,Energy,Oil & Gas E&P
3109,WLY,"John Wiley & Sons, Inc.",Communication Services,Publishing
3110,WM,"Waste Management, Inc.",Industrials,Waste Management
3111,WMB,"Williams Companies, Inc. (The)",Energy,Oil & Gas Midstream
3112,WMG,Warner Music Group Corp.,Communication Services,Entertainment
3113,WMK,"Weis Markets, Inc.",Consumer Defensive,Grocery Stores
